Distinct_name	resident_num	longitude	latitude
荣华大厦	625	117.219639	39.115535
凤溪花园	486	117.273129	39.153623
巨腾公寓	246	117.213072	39.167639
贻信康庭	805	117.653995	39.034563
荣厚里	215	117.181781	39.13488
富锦华庭	1593	117.132954	39.246149
新义信里	1573	117.230474	39.135461
望海楼北里	716	117.202001	39.154841
向阳花园	313	117.251598	39.139668
屏花里	1425	117.233336	39.164912
光华里	1403	117.226463	39.09082
紫熙臺	329	117.181403	39.143959
澳隆花园	312	117.207559	39.081725
天骥智谷	987	117.459105	39.165737
碧海长住	1348	117.65008	39.038161
宝利新苑	1065	117.208112	39.199223
卫安西里	383	117.175555	39.147391
慧景园	1040	117.199273	39.184763
大唐印象	2213	117.416046	39.170091
惠安里	1172	117.65436187346	39.026645096899
祥居公寓	1040	117.16390784374	39.177241171317
留园里	1036	117.136247	39.153959
景瑞花园	3664	117.110442	39.416969
亲亲家园金泽园	691	117.226887	39.012072
禄达花园	147	117.183319	39.105324
七0七所社区	1050	117.15714953897	39.187689187464
协龙里	295	117.175913	39.120699
金研里	291	117.174098	39.07842
中嘉花园怡水苑	992	117.153117	39.180274
华美里	492	117.154782	39.142942
春晖里(南开区)	385	117.185689	39.135485
瑞地里	330	117.159541	39.102153
拥军里	714	117.138541	39.147021
田川里	656	117.132218	39.132875
家福园	750	117.302275	39.059142
安辛庄	300	117.224725	39.118374
舒园里	1158	117.234058	39.172139
保利溪湖林语	770	117.130725	39.32954
金堂南里	575	117.250111	39.129437
义江里	1960	117.25755656968	39.170104221447
嘉陵南里	1256	117.142888	39.132141
贵山里	1324	117.274404	39.060602
海春园	308	117.330683	39.130147
榕园嘉苑	880	117.153742	39.055064
德望里	738	117.22535	39.0872
新东方家园	444	117.239561	39.146097
旭辉燕南园	1427	117.128444	39.03711
林古里	474	117.220345	39.157806
汉江里	870	117.267322	39.065722
景逸园	425	117.223506	39.159953
富力津门湖棕榈花园	335	117.217192	39.067195
万科水晶城维漫园	87	117.238487	39.053917
润晖公寓	162	117.239303	39.141256
新宜里	320	117.198675	39.11529
环湖南里	1284	117.191253	39.087358
林枫馨苑	376	117.24754239343	39.126219466839
观云里	608	117.192776	39.117163
圣贤里	912	117.217597	39.191838
東壹区	754	117.733617	39.020657
舒兴家园	156	117.141029	39.148168
万科柏翠园	336	117.711979	39.025549
树德北里	270	117.211619	39.125871
南通里	165	117.228043	39.122456
中宜里	1537	117.212421	39.193194
金钟公寓	883	117.201778	39.15617
华安北里	406	117.156405	39.145432
风荷东园	337	117.165195	39.1233
乐园里	831	117.135344	39.154617
港云里	727	117.221679	39.098681
大生里	361	117.193895	39.12161
復康路十一號	328	117.172136	39.104047
泰丰家园	1002	117.71522564745	39.046123081211
智贤公寓	481	117.217152	39.189685
海望园	636	117.701557	39.039043
泰华里	415	117.206258	39.119699
美泉新苑	383	117.239735	39.099011
秀谷阳光	322	117.66526827598	39.036913706143
金地艺华年	1146	117.28864621614	39.016507550376
悦公馆	1041	116.94059497361	39.180317249296
滨愉花园（远洋城6期）	1562	117.612114	39.040432
万科金域国际	706	117.706189	38.961863
三潭西里	732	117.161149	39.12734
凭澜苑	611	117.502691	39.18844
芥园中里	783	117.131305	39.150596
万科东海岸	260	117.826872	39.020335
东屏园	476	117.237761	39.147566
朝阳新村	1888	117.701668	39.013363
亚泰津澜	1088	117.668896	38.996946
律笛里	1315	117.210043	39.171632
南岸家园	1570	117.122299	39.176225
拾光汇	1006	117.299888	39.04207
新跃里	192	117.227595	39.099722
奥翔园	244	117.190354	39.077216
汇恒园	564	117.198053	39.189895
月云公寓	1025	117.208485	39.166359
桃源观邸	2174	117.64357971819	39.068402005686
新颖里	138	117.228214	39.102678
世纪祥和家园(河北区)	634	117.248508	39.174998
嘉华园	527	117.269383	39.133445
首创康桥郡	1213	117.756698	39.129306
乐东馨园	392	117.254759	39.155759
焕玉里	1341	117.238781	39.157337
仁永名居	637	117.323646	39.050667
锦园里	962	117.134292	39.155447
桃花园东里	1219	117.177435	39.183595
气象东里	581	117.193092	39.114828
柴楼竹园	1234	117.113208	39.276011
北洋新里	512	117.245764	39.099591
任贤里	1567	117.211204	39.185204
开明西里	178	117.168388	39.136114
佛山里	528	117.19512	39.105758
三友里	566	117.1976	39.116705
金银里	619	117.34413521192	39.095882495604
宜君北里	1048	117.128628	39.152595
柳江里(河西区)	734	117.216519	39.083132
金厦新都庄园澜溪园	1509	117.187384	39.058955
振宜里	1332	117.214445	39.197229
浦口西里	239	117.217673	39.114878
华悦大厦	392	117.194835	39.096434
泰山里	1218	117.274677	39.070909
晓春里	591	117.153019	39.15121
汇仁云居	998	117.22609001198	39.154799770111
澜湾花园	732	117.086893	39.139221
中心北里	1176	117.666497	39.046694
汶川里	1003	117.132513	39.135715
中山门北里	887	117.268849	39.116162
蓝天花园	691	117.300479	39.091359
保疆里	150	117.191892	39.128928
富宜里	1793	117.213543	39.200677
厚园	736	117.38235879733	39.176563562169
平陆西里	473	117.156812	39.147136
倚虹西里	997	117.283972	39.145845
嘉陵东里	738	117.14668	39.133317
和平里小区南区	2315	117.055871	39.377374
逢云里	256	117.202586	39.14375
荷香园	1098	117.65785844202	39.03926885875
延安里	839	117.671571	39.038187
津澜阙	372	117.248395	39.097232
万绿花园	996	117.208289	39.0522
恒华大厦	520	117.230635	39.110574
鹤园里	504	117.210603	39.084422
中乒公寓	341	117.218113	39.0872
社会山Bigparty	1036	117.058374	39.058923
居瑞里	168	117.16636	39.138416
海运里	203	117.232743	39.117187
湘江道	192	117.24305	39.103736
金庭里	629	117.205166	39.154435
佳荣里	1598	117.133033	39.199224
宁波道(河西区)	301	117.23035	39.113943
浦口道	305	117.218149	39.115557
大江里	1134	117.263947	39.167559
碧湖园	495	117.089147	39.132525
雅兰园	366	117.266071	39.128509
万科水晶城世奇园	121	117.23121	39.055811
毓园	668	117.659295	39.032337
西园北里	367	117.209992	39.086696
春梅楼	143	117.22532	39.114247
明湖苑	1052	117.39802098491	39.176619284199
飞云里	680	117.160663	39.130038
中山八号中山8克拉	748	117.222612	39.171219
东旭新里	805	117.248988	39.112593
世茂璟苑	1620	117.745109	39.115864
华胜村	288	117.19588	39.125316
鑫瑞名苑	218	117.241697	39.100057
金伦公寓	220	117.189509	39.13067
美景花园	264	117.233394	39.138972
水运名苑	575	117.188506	39.185819
鞍山道168号社区	492	117.188554	39.121575
红山里	1173	117.234812	39.090614
碧泽园	398	117.223924	39.157806
龙顺园	6913	117.256949	39.015752
翠园里	102	117.16284	39.10202
金融街融汇	935	117.095766	39.093061
弘轩公寓	342	117.234927	39.139136
金福兆公寓	98	117.235337	39.100837
建宁里	379	117.246266	39.13706
沧浪西里	423	117.28012	39.135785
台儿庄路	422	117.219343	39.132406
马场道	349	117.204422	39.10889
今日家园	1197	117.215244	39.198771
阳安里	1320	117.27526	39.14043
宝利园公寓	827	117.198412	39.187822
鑫泰家园	382	117.230747	39.147045
碧海白天鹅	481	117.257733	39.089387
贺福里	960	117.291409	39.065423
福苑居	452	117.655774	39.033567
平陆东里	520	117.157237	39.146639
云阳北里	383	117.140214	39.148853
ParkTower景杉	926	117.758585	39.129019
夏阳溪韵	296	117.494035	39.201946
万通生态城新新家园	946	117.751611	39.129922
三元公寓	276	117.223166	39.106888
津铁惠苑	1933	117.282953	39.057745
红城	219	117.247105	39.150487
一品家园	500	117.250323	39.149797
辅恩里	486	117.199442	39.115039
月桂园	754	117.202125	39.170429
谦益里	708	117.20625	39.156023
隆新里	243	117.206349	39.147496
宁祥里	199	117.181714	39.096404
九江里	1140	117.26519114663	39.065670078169
服务楼	190	117.209348	39.105436
中骏柏景湾	1186	117.127402	39.035944
半岛蓝湾天睐园	1388	117.229223	39.0549
长治里	1511	117.163945	39.133627
玉翠园	1440	117.033664	39.37651
森百花园	496	117.23448	39.157547
远洋红熙郡		[]	
经纬城市绿洲学知华庭		[]	
中嘉花园秀水苑	702	117.152178	39.17889
华义公寓	300	117.224738	39.10832
双峰道	249	117.18567	39.123523
华章里	647	117.165833	39.125976
丽江花园	199	117.196423	39.068575
首创珐瑯墅昆兰苑	536	117.284972	39.024539
万全道	484	117.195265	39.130196
中海复兴九里	1082	117.255669	39.084457
倚虹东里	1013	117.288733	39.146307
貌川里	380	117.135405	39.131801
仁善里	647	117.18382	39.138367
金川西里	767	117.137196	39.132613
富山花园	324	117.128399	39.209667
万顺温泉公寓	302	117.215227	39.097316
天津诺德中心	1410	117.20681	39.172282
福源天安佳园	922	117.206645	39.367551
同泽园(津南区)	925	117.38697160464	38.99877739599
万通新城国际	4259	117.729795	39.040844
德恩里	348	117.216853	39.109292
蘭园	671	117.175497	39.143653
金昆里	546	117.212991	39.159548
白堤东里	492	117.16788	39.126609
新兴里	629	117.193163	39.110676
盛运大厦	352	117.173339	39.158512
世嘉花苑	425	116.91593641518	39.308170526136
蝶桥公寓	1080	117.252263	39.109785
金辉家园	520	117.205661	39.15896
晨熙公寓	260	117.182715	39.088684
山海花园	530	117.19334	39.185616
天欣花园	1810	117.42963980462	39.180474238388
福桥里	644	117.2430422577	39.178792063234
咸阳路58号内	571	117.144641	39.145675
新建村	168	117.196716	39.107585
居祥西里	232	117.183793	39.095322
川南里	591	117.134832	39.129201
月华里	283	117.271125	39.150574
郁江南里	906	117.237981	39.079792
建红里	2606	117.236241	39.178512
城市别墅	440	117.233332	39.078511
虎林里	1205	117.136814	39.236562
永安大厦	287	117.221172	39.109206
康乐里	224	117.199084	39.126368
跃进里	2015	117.149976	39.159698
力高阳光海岸		[]	
月憬苑	245	117.50459	39.18765
桥园里	1704	117.244332	39.17796
锦江南里	999	117.26570297504	39.166518404414
星座园	139	117.171796	39.14049
和苑家园尊和园	960	117.122892	39.165835
苏堤东里	591	117.158424	39.128026
津塘路	2720	117.234043	39.134281
润泰园	429	117.191323	39.175569
芙蓉南里	319	117.164456	39.140123
香颂园（远洋城1期）	1312	117.605691	39.037965
柴楼兴园	1352	117.112368	39.274314
山西路	505	117.195097	39.132151
联东U谷总部大观青年公社	1454	117.298547	39.043427
住总尚清湾	1640	117.067246	39.41739
福安里(塘沽区)	1351	117.654511	39.028334
东升里	3118	117.147283	39.226829
松江东湖小镇	1434	117.516509	39.191887
翠亨花园	2136	117.034091	39.380113
开江里	1465	117.26126217157	39.16931030582
永定里	136	117.204337	39.117111
光洁里	165	117.203915	39.115259
岳阳道	207	117.197836	39.11275
汇宝名苑	456	117.194621	39.179736
北宁湾-宁湾家园	133	117.217547	39.187725
乾华园	562	117.210962	39.166552
通鑫园	740	117.305327	39.05757
石泉里	514	117.146378	39.147713
富力津门湖清溪园	431	117.212843	39.056605
贻和花园	1536	117.67630370023	39.049725515158
诚厚里	636	117.226153	39.13545
金厦新都庄园梦溪园	622	117.185201	39.06002
悦海园	1488	117.667645	39.020075
新湾花园北园	1950	117.072141	39.365878
临平里	587	117.14074	39.145747
程林东里	1671	117.309951	39.143145
马场别墅	82	117.211745	39.114912
重庆道	188	117.201579	39.112305
香堤苑	370	117.2875668145	39.026004237198
开发里	567	117.194168	39.115528
长安西里	103	117.193791	39.12817
吉星南里	516	117.194744	39.12195
田园小区	912	117.208308	39.210481
华瑞里	181	117.167118	39.145299
福建路	464	117.231683	39.112666
民盛园	2308	117.2951	39.013947
宜君里	812	117.129668	39.152229
津港里	193	117.206781	39.108716
润园里	792	117.233522	39.168688
都旺新城菊芳园	606	117.151179	39.231614
君隆广场	539	117.211478	39.122666
达园	759	117.38900126486	39.181843196715
首创福特纳湾金瀚园	532	117.224958	39.007157
宝和里	108	117.227532	39.111469
融创城	3715	117.31407	39.120417
欣荣嘉园	856	117.233758	39.142662
睿品大厦	340	117.258979	39.128816
爱慕里	96	117.228702	39.118376
长寿公寓	1013	117.19005	39.13169
嘉誉新城	2005	117.682727	39.039973
芥园	228	117.174966	39.152399
纳海嘉园	737	117.65729802217	39.031969686135
海德公寓	173	117.24117	39.115654
丰业里	625	117.227533	39.133742
庆华里	133	117.209557	39.122401
中山北里	843	117.234661	39.177922
建湖里	1628	117.23207	39.18319
春风里(红桥区)	860	117.161156	39.193495
金苑公寓	1719	117.142965	39.208019
金地紫乐府	530	117.290967	39.097666
泰康花园	795	117.184733	39.189133
增强楼	855	117.211691	39.100032
鲁能泰山7号	99	117.372496	39.003147
天荣公寓	348	117.176806	39.129922
通园	739	117.38748850695	39.183157837975
富秀园	508	117.224825	39.166709
丁字沽十一段	1336	117.163436	39.181667
保山南里	1378	117.151889	39.111406
锦中大厦	114	117.201166	39.127571
朝阳里	520	117.194061	39.107239
龙川里	204	117.153459	39.113694
胜景花园	987	117.19962	39.186532
爱营里	409	117.258776	39.150651
金品家园	422	117.200386	39.187574
涟源里	936	117.153235	39.165359
风屏公寓	332	117.165928	39.179198
正东公寓	430	117.162201	39.187682
昊园	764	117.37980912805	39.179645756222
都旺新城兰芳园	1130	117.149905	39.232377
易川里	897	117.134007	39.13151
富贾花园	836	117.221858	39.172835
顺园公寓	136	117.211919	39.082951
新疆路三号公寓	244	117.192625	39.129537
南荣里	397	117.18802	39.134244
天津华侨城天鹅堡	2005	117.476137	39.199426
正阳里(南开区)	196	117.135599	39.140794
瞰海轩	1741	117.814241	39.046252
瑜芳园	446	117.386879	39.109033
怀安西里	553	117.166518	39.133057
华康里	891	117.22957	39.150994
中宇里	641	117.207023	39.161401
翠庭园	339	117.125366	39.106738
泰达御海	1421	117.709165	39.119825
信华楼	632	117.192781	39.12055
鑫苑汤泉世家		[]	
涪江南里	1331	117.254117	39.167717
滨海龙都	779	117.64341775749	39.032605820829
设计里	79	117.198543	39.113764
信德楼	158	117.198767	39.128348
锦福里	432	117.29087777952	39.070131850727
东风里	430	117.193491	39.098681
岳都园	34	117.204736	39.11747
重华里	180	117.235576	39.102664
浦江大厦	154	117.224145	39.117788
全胜里	58	117.20657	39.11182
雅园	351	117.70243776825	39.041283663262
红医里	219	117.157539	39.103308
揽湖苑	558	117.507497	39.186049
盛地里	108	117.159205	39.09943
博雅花园(咸水沽)	836	117.37966161095	39.007521675685
矽谷港湾	781	117.280477	39.17038
格兰庭苑	81	117.005927	39.29826
滨海名都	1323	117.66428	39.049699
丁字沽八段	2696	117.163749	39.187421
欣圆小区	1137	117.295599	39.092892
华巨公寓	288	117.148908	39.095773
万科金域蓝湾	1849	117.738639	39.039639
会泽园	336	117.148251	39.125955
雅宣园	564	117.131976	39.152728
津淄东里	938	117.188834	39.091009
辰曲里	508	117.20894	39.168898
乘云里	484	117.220053	39.105226
乐至里	514	117.140558	39.133357
津门及第	1682	117.13906527954	39.423746868935
颐海公寓	539	117.20432	39.165898
梅宏园	1212	117.249803	39.183399
格调林泉	306	117.687533	39.036479
耕余里	196	117.198135	39.129927
云峰里	68	117.204295	39.118597
河大宿舍	70	117.203878	39.10925
迎水北里	122	117.149438	39.099046
骊山里	780	117.269585	39.073147
金庄公寓	490	117.187553	39.076079
贻欣园	702	117.705581	39.030839
三星里	1314	117.670893	39.029997
荷兰墅	187	117.16906	39.067846
忠信里	281	117.205213	39.108831
芳园里(河北区)	1077	117.222496	39.167741
中建幸福城	4475	117.664229	39.108046
振德里(河北）	738	117.209064	39.157456
首创福特纳湾金盛园	714	117.225623	39.010213
翠荫里	335	117.262265	39.14723
嘉陵北里	678	117.143907	39.133309
昔阳里	687	117.133781	39.140679
常德道	132	117.200711	39.110087
富达里	271	117.20069	39.077654
天津富力中心	999	117.223639	39.118866
平安里小区	1788	117.051228	39.378879
日远里	550	117.203928	39.168003
信置荔城首府	1024	117.01709	39.387334
博雅轩人才公寓	463	117.154308	39.127207
洪泽花园	520	117.246048	39.089979
三和温泉花园人和园	306	117.243912	39.182666
康馨花园	269	117.70614488884	39.040073559294
津塘公寓	1166	117.252001	39.120133
泽园	701	117.39479094445	39.178647730803
万科新城紫藤苑	86	117.218194	39.215104
众美青城	1304	117.7682587418	39.126103096416
云锦蓝庭	652	117.70400762483	39.028884078226
湖北路	299	117.21381	39.128977
园川里	829	117.133756	39.131685
中山东里	900	117.235647	39.177004
志成中里	660	117.20784	39.180428
联发第五街	1727	117.740895	39.04345
元山里	576	117.27219391828	39.066062181203
富平里	707	117.140018	39.146496
天地源津九轩	935	117.392824	38.985632
新景园	1268	117.300833	39.020412
小镇西西里瑞泰里	240	117.116671	39.037909
黄海里	486	117.276691	39.070557
佳安里	723	117.130753	39.201573
林泉里	76	117.198407	39.1279
科馨公寓	223	117.12749	39.102369
乐余里	120	117.19016	39.130114
京海公寓	292	117.197367	39.115211
鼎成公寓	193	117.198171	39.117489
中兴泊仕湾	240	117.161904	39.18452
中嘉花园绮水苑	570	117.151592	39.182295
龙瀚东园	976	117.288819	39.058998
仁爱濠景庄园天景园	185	117.181854	39.0755
重信公寓	192	117.175474	39.13016
京达明居	5867	117.644767	39.034693
詹安里	934	117.31088	39.0931
凤河孔雀城	1963	116.811014	39.570126
万通华府三期	340	117.716057	39.028878
普康里	1334	117.20980441468	39.210322647106
和盛公寓	1417	117.262573	39.116207
修业里	480	117.212344	39.112974
平湖西里	760	117.167049	39.12366
贻信园	805	117.6550102735	39.036696065856
国宜北里	1332	117.207672	39.197717
星品大厦	440	117.263126	39.126515
天房天和园	868	117.754702	39.129383
亨通花园东区南里	1596	117.02689	39.386177
丹江里	726	117.258778	39.173121
康居园	775	117.671613	39.045931
海颂园	5254	117.309966	39.089463
盛津园	157	117.184753	39.144943
风顺公寓	306	117.171347	39.180435
三育里	205	117.19791	39.13221
富景花园	420	117.174061	39.151919
跃进里(塘沽区)	1080	117.67465113584	39.032994866605
华旺里	341	117.23365	39.145908
迎春里(和平区)	513	117.19538	39.113782
吉万里	298	117.228821	39.113748
蓬莱新里	637	117.20077	39.156421
卫津南路112号	163	117.189234	39.077587
月映苑	172	117.495752	39.194307
富裕大厦	512	117.236534	39.106073
霞光里(北辰)	917	117.143435	39.225929
凤城楼	3289	117.155378	39.191635
华丰家园	1956	117.42469609731	39.181230412872
弘景苑	699	117.723909	39.041878
翰澜苑	620	117.258229	39.14318
东丽湖万科城		[]	
逸园	741	117.3907491282	39.18061120333
卧龙东里	363	117.161551	39.125942
新中里	421	117.194095	39.111637
大沽北路	297	117.217821	39.129265
星河时代	603	117.112786	39.20074
平湖东里	642	117.169381	39.124247
天山里	914	117.27484	39.07387
健强里	660	117.212436	39.103246
惠苑里	1362	117.39380865077	38.996855548361
富源里	690	117.199492	39.075843
华腾里	487	117.233167	39.148923
工业大学家属院	1557	117.247656	39.141711
延川里	435	117.14282	39.147804
中嘉花园秋水苑	802	117.151486	39.179009
李七庄北里	285	117.194116	39.07835
宁夏路	213	117.193329	39.130665
世茂鲲贝园	1165	117.746004	39.117812
水东里	612	117.307016	39.09273
新开里	1822	117.722012	39.011841
远洋未来城		[]	
天津大都会	660	117.194227	39.135925
万科城市之光	1253	117.321526	39.146794
新颜西里	219	117.182419	39.124407
天成轩	328	117.731813	39.025461
建设路	342	117.2222	39.121623
满江里	804	117.261162	39.166296
云居里	301	117.1706	39.132287
荔湾公寓	224	117.213649	39.099941
中嘉花园澄水苑	828	117.150981	39.180771
永进楼	881	117.146136	39.194509
江川北里	318	117.144537	39.11382
菁华津城	506	117.600613	39.038616
畅园	816	117.38837696925	39.186405629029
金尚家园	216	117.21554	39.189706
心源家园	371	117.669161	39.060969
慎兴南里	306	117.184258	39.133687
卫国道	1725	117.238792	39.141883
昔阳东里	516	117.13505	39.139675
兴泰公寓	387	117.171679	39.12852
花语轩	519	117.730344	39.029396
龙意园	192	117.085015	39.319392
瑞兴里	431	117.155804	39.150399
健美里	563	117.214475	39.103063
城投熙和园	959	117.028655	39.400302
川云里	938	117.202515	39.158282
首城南湖1號	1169	117.126011	39.337046
港建里	123	117.232292	39.117897
富方园	1022	117.222169	39.166272
赵苑西里	1249	117.116216	39.157268
奥林花园	1152	117.661216	39.050441
福园里	576	117.67434279406	39.032210474682
天庆里	70	117.228479	39.112099
金钟家园	328	117.203328	39.155677
承德道	451	117.211556	39.131007
绿洲湾8号	1353	116.950825	39.484842
金海岸公寓	388	117.20763	39.15416
沙市道	221	117.197263	39.114101
金灿花园	909	117.222631	39.011201
晓园新邸	954	117.688564	39.03224
森泰小区	364	117.69826166235	39.042674324369
泰达国际会馆	221	117.177909	39.105394
德才里	186	117.1941190005	39.104520100294
立达博雅苑	332	117.247919	39.03126
欣湖苑	629	117.39522084102	39.173176838088
金山里	622	117.195058	39.094912
中心北路	886	117.66199994811	39.040267158737
星澜园	288	117.166466	39.133567
林容里	420	117.220166	39.158932
佳平里	850	117.134196	39.196588
洛卡小镇逸境园	423	117.223333	39.032339
远雄兰苑	954	117.760055	39.133715
临江里	1195	117.160455	39.132819
堤东里	195	117.155618	39.102552
佳春里	1182	117.13861	39.202204
鸿正绿色家园	1237	117.656463	39.052115
靖辰南里	700	117.25118345163	39.175462813869
延德里	45	117.204691	39.118726
宇泰家园	2378	117.219935	39.034805
赛顿大厦	532	117.198907	39.112653
武昌路	118	117.20404	39.11803
聚龙公寓	234	117.219675	39.108368
地毯楼	128	117.208956	39.104456
新立里	251	117.228646	39.115535
新欣里	299	117.190944	39.119521
福园	707	117.38265835267	39.180655655172
泰安道	1017	117.214614	39.123293
云景大厦	394	117.231164	39.110888
引河南里	857	117.127224	39.240159
宝能城	1833	117.33238068205	39.187553703958
东盈园	402	117.236434	39.14645
金辉里	699	117.204388	39.160555
梧桐公馆顺宁里	132	117.159798	39.088629
扬州里	73	117.227395	39.122029
福庭里	399	117.29825	39.095048
宜宾北里	335	117.151977	39.1344
御景园邸	409	117.697048	39.03587
白楼名邸	52	117.228065	39.118467
华莹里	414	117.225097	39.153197
十三经路18号院	747	117.231004	39.123813
新开路355号	390	117.232902	39.13829
桃江里	546	117.221367	39.085982
建设楼(河西区)	282	117.238174	39.10127
锦江里	539	117.265691	39.169492
建邦时代汇	1097	117.393825	39.17403
天房璟悦府	2950	117.116398	39.215509
海润公寓	122	117.245035	39.104894
美荷苑	137	117.242673	39.100712
大直沽后台	2110	117.250256	39.121301
昌源公寓	625	117.291257753	39.068026809536
红树湾花园	958	117.755067	39.126179
泰兴公寓	858	117.255904	39.162149
青春南里	550	117.175448	39.175429
翔宇大厦	216	117.181783	39.136527
年德里	645	117.20458	39.082118
琼州道	134	117.222213	39.109247
碧桂园海昌天澜	2039	117.67487	38.998867
水榭花园	193	117.176534	39.101716
春光楼	342	117.190113	39.106091
宾西楼	888	117.21023	39.088388
吉安里(塘沽区)	787	117.668974	39.041524
观澜苑	253	117.499148	39.186252
友城名居	106	117.211055	39.105635
依仁新里	109	117.194198	39.133416
天合家园	233	117.357381	39.084778
尚海园	681	117.728567	39.010292
万春美钻时代	204	117.220317	39.150259
金玫瑰公寓	228	117.237903	39.12513
志善里	214	117.194388	39.130559
龙兴里	301	117.161285	39.115143
芳云园	816	117.71327281377	39.018393123763
爱民里	540	117.656292	39.026139
泰兴里	908	117.3307098327	39.093247040387
天成公寓	602	117.208242	39.08839
红磡领世郡康桥园	52	117.27964483339	39.033921297189
贻芳嘉园	1108	117.71707604638	39.016473434798
乡宁里	645	117.133728	39.146461
阿亚拉雅境	714	117.74694	39.12564
地环里	333	117.156274	39.125309
富锦里	543	117.199616	39.076982
新海大厦	177	117.237728	39.106828
贵阳公寓	36	117.198256	39.121134
环湖西里	381	117.188765	39.087733
天安珑园	872	117.029846	39.099813
惠裕里	816	117.391939	38.999869
瑞泰公寓	210	117.26862	39.070361
天房意墅	580	117.301711	39.016842
和富里	522	117.157549	39.182959
双山里	741	117.270475	39.0686
彰武楼	1598	117.150801	39.189825
电台道	307	117.189003	39.115435
涪江北里	1532	117.253645	39.169919
瞰海品筑	186	117.165826	39.186218
大连道(和平区)	144	117.218796	39.130245
格调绮园	1036	117.244452	39.083641
富泰兴园	364	117.151458	39.158191
水云花园	129	117.164093	39.089455
祈和新苑	252	117.24614	39.148384
乐民里	53	117.201764	39.111298
北仑里	1581	117.71652295596	39.012572228192
同心楼	1146	117.154804	39.186222
翠萍园	437	117.227934	39.194185
美韵家园	816	117.675083	39.057509
金海花园(塘沽区)	474	117.682172	39.030685
安悦园	389	117.20596602486	39.208231085726
雍鑫莱茵翠景	1008	117.024133	39.394417
佳欣里	818	117.133614	39.197542
北辰大厦	642	117.134984	39.227458
景隆大厦	168	117.21774	39.112484
银达公寓	267	117.187445	39.118376
南浦大厦	132	117.223012	39.116865
荣鑫园	603	117.69328	39.031156
军星名苑	445	117.268909	39.107129
西安道	29	117.211646	39.122225
方正中心大厦	68	117.176476	39.142921
规划里	111	117.1976	39.111406
欧澜家园	406	117.155547	39.193257
万科新城紫薇苑	215	117.214142	39.217913
珠江里(河西区)	1320	117.257221	39.067536
富满里	378	117.197585	39.076109
玉盛里	222	117.231187	39.109268
风范新苑	144	117.181232	39.090235
泰昌西里	187	117.264163	39.130447
博美园	300	117.69727	39.038838
庆合里	45	117.203458	39.118775
月荷苑	172	117.499867	39.192262
亿博香墅里	548	116.960096	39.404121
轻纸楼	84	117.208855	39.102391
金御瞰景	854	117.380262	38.992586
傲景园	624	117.71197543388	39.043890256555
京燕大厦	379	117.18511	39.10503
海源公寓	632	117.153636	39.16801
普明里丁区	465	117.38862674613	38.987212239811
明珠湾	728	117.734549	39.029259
坤园	736	117.38656469533	39.185152596259
津滨滨海国际1期	366	117.724638	39.021744
寿安里	270	117.199657	39.114409
本溪花园	715	117.142031	39.184777
微山东里	937	117.26998924304	39.078024677518
合生君景湾	1376	117.743153	39.032317
东明里	722	117.194303	39.180743
静湖花园西区	2442	117.093215	39.34548
君利新家园	1212	117.089403	39.31852
上江花园	464	117.265502	39.173037
季景华庭	808	117.756851	39.124149
福松源庄	3012	117.293317	39.060895
金地长湖湾	855	117.15547	38.913707
复地温莎堡红庭	713	117.41044	39.147899
玉山里	919	117.248744	39.155673
博彩公寓	287	117.181025	39.087592
彭山里	342	117.27420575569	39.06468170144
金辰园	468	117.206809	39.156827
双赢大厦	126	117.222381	39.146622
志成东里	605	117.209803	39.180156
畅月里	930	117.49921352687	39.050815403488
连云里(河西区)	306	117.228933	39.120837
望海大厦	303	117.200733	39.154624
满园里	789	117.230247	39.169646
万科新城铃兰苑	147	117.215367	39.214222
津中里	139	117.200055	39.117984
佳和雅庭	1524	117.266959	39.000388
锦绣园(塘沽区)	434	117.66704181685	39.032218777183
合景御华园	874	117.288847	39.013712
旭日里	1050	117.14542	39.224902
气象西里	263	117.192114	39.115896
香缇花园	714	117.286804	39.168566
洪湖雅园	270	117.16771434296	39.176438188319
和平公寓	195	117.212581	39.106772
长宁里	700	117.168046	39.132427
澳光大厦	300	117.230649	39.103921
瀛洲里	507	117.135195	39.232415
茂祥园	979	117.085024	39.333005
引河里	1242	117.127127	39.243004
荣翔园	1764	117.09977	39.221022
近营里	552	117.256525	39.158688
香堤庭院	571	117.046477	39.073161
龙江里	968	117.25753578383	39.063568347232
北岸尚城	2114	117.017292	39.390601
信福里	24	117.203478	39.118971
六纬路	2266	117.223043	39.13689
万科双子座	456	117.734421	39.041306
陕西路	181	117.193063	39.131539
友爱东道	1420	117.27565948862	39.106882158442
惠君园	772	117.302644	39.055944
锦江北里	795	117.265465	39.170332
科艺里	432	117.236861	39.098196
义达里	40	117.208853	39.121546
昆峰里	100	117.216171	39.161107
福方里	125	117.194771	39.132911
宝澜园	138	117.243472	39.097562
瑞泽园	132	117.154365	39.078882
胜利公寓	534	117.660636	39.034933
居贤里	180	117.185943	39.093886
东方名居	544	117.692473	39.037684
永丰楼(红桥区)	751	117.152509	39.193635
丹东里	872	117.66222151617	39.025189220187
贻丰家园	929	117.675076	39.043969
惠民里	379	117.194865	39.114777
幸福南里	485	117.161797	39.14595
芥园西里	492	117.13003	39.150084
风尚公寓	366	117.169066	39.179307
苏堤西里	463	117.158962	39.132833
